,Unnamed: 0,Unnamed: 0_x,lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs,infected_3003,died_3003,recovered_3003,sick_3003,infected_1503,died_1503,recovered_1503,sick_1503,inf_rate,avg_temp_min,avg_temp_max,avg_temp_std,avg_temp_median,humidity_min,humidity_max,humidity_std,humidity_median,pressure_min,pressure_max,pressure_std,pressure_median,wind_speed_ms_min,wind_speed_ms_max,wind_speed_ms_std,wind_speed_ms_median,region_x,region_mapped_x,urban_50-54_years,urban_55-59_years,urban_60-64_years,urban_65-69_years,urban_70-74_years,urban_75-79_years,urban_80-84_years,urban_85-89_years,urban_90-94_years,rural_50-54_years,rural_55-59_years,rural_60-64_years,rural_65-69_years,rural_70-74_years,rural_75-79_years,rural_80-84_years,rural_85-89_years,rural_90-94_years,region.1,region.2,work_ratio_15-72_years,work_ratio_55-64_years,work_ratio_15-24_years,work_ratio_15-64_years,work_ratio_25-54_years,region_mapped_2,equality ,num_patients_tubercul_1992,num_patients_tubercul_1993,num_patients_tubercul_1994,num_patients_tubercul_1995,num_patients_tubercul_1996,num_patients_tubercul_1997,num_patients_tubercul_1998,num_patients_tubercul_1999,num_patients_tubercul_2000,num_patients_tubercul_2001,num_patients_tubercul_2002,num_patients_tubercul_2003,num_patients_tubercul_2004,num_patients_tubercul_2005,num_patients_tubercul_2006,num_patients_tubercul_2007,num_patients_tubercul_2008,num_patients_tubercul_2009,num_patients_tubercul_2010,num_patients_tubercul_2011,num_patients_tubercul_2012,num_patients_tubercul_2013,num_patients_tubercul_2014,num_patients_tubercul_2015,num_patients_tubercul_2016,num_patients_tubercul_2017,region_mapped_v3,volume_serv_household_2017,volume_serv_chargeable_2017,volume_serv_transport_2017,volume_serv_post_2017,volume_serv_accommodation_2017,volume_serv_telecom_2017,volume_serv_others_2017,volume_serv_veterinary_2017,volume_serv_housing_2017,volume_serv_education_2017,volume_serv_medicine_2017,volume_serv_disabled_2017,volume_serv_culture_2017,volume_serv_sport_2017,volume_serv_hotels_2017,volume_serv_tourism_2017,volume_serv_sanatorium_2017,region_mapped_v4,num_phones_rural_2018,num_phones_urban_2019,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,region_y,region_mapped_y,bus_march_travel_18,bus_april_travel_18,epirank_avia,epirank_bus,epirank_train,epirank_avia_cat,epirank_bus_cat,epirank_train_cat,Unnamed: 0_y,id,whole_population,urban,rural,has_metro
841,841,798,52.495499,48.105888,Хвалынск,0.5882699263907449,13199.0,Приволжский,Саратовская область,24.58,22.1,536.0,0.0,,,,,,,,,,,,,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.71,8.71,2.7762190801434206,3.86,60.57,89.43,9.681808272661232,69.14,749.0,764.0,6.081196624098916,760.0,1.0,6.0,1.5675276256394517,4.0,Саратовская область,Саратовская область,113399.99,129668.99,122999.99,109915.0,82263.99,48813.0,53160.0,16496.99,7541.0,42585.99,50976.0,47056.0,37060.99,24218.99,16537.99,18570.0,5649.0,2899.0,Саратовская область,Саратовская область,59.9,37.9,22.1,66.9,86.6,Саратовская область,TRUE,1101.0,1407.0,1417.0,1575.0,2690.0,2930.0,2917.0,2469.0,2548.0,2253.0,2295.0,2167.0,2012.0,2019.0,1902.0,1771.0,1758.0,1926.0,1768.0,1645.0,1542.0,1476.0,1413.0,1292.0,1178.0,1001.0,Саратовская область,9774446.7,93278229.0,15112489.4,1323171.1,738462.8,16094286.3,2000153.2,289962.0,4727998.8,8521102.1,5499738.8,661897.1,1225445.1,544784.5,733266.5,1345972.5,630158.9,Саратовская область,379870.99,51882.0,,,,,,,,,,,,Саратовская область,Саратовская область,289199.0,291570.1,,9.167160344220551e-14,1.4415686695380133e-05,,0.0,0.0,58,Саратовская область,401070.0,303247.0,97823.0,0.0
842,842,799,51.3628436,110.45797490000001,Хилок,0.594370689495176,,Сибирский,Забайкальский край,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Забайкальский край,Забайкальский край,,,,,,,,,,,,,,,,,,,Забайкальский край,Забайкальский край,,,,,,Забайкальский край,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Забайкальский край,,,,,,,,,,,,,,,,,,Забайкальский край,,,,,,,,,,,,,,Забайкальский край,Забайкальский край,,,,,,,,,72,Забайкальский край,,,,
843,843,800,55.88928470000001,37.4449896,Химки,0.635876957062901,207125.0,Центральный,Московская область,169.08,0.0,0.01,1.0,,93.0,157.0,72.0,65.0,180.0,89.0,43.0,129.0,168.0,166.0,30.0,119.0,0.0,10.0,109.0,8.0,0.0,0.0,8.0,4.718498871295094,-3.57,7.14,2.5524340648041064,4.29,60.86,93.43,9.371006054995304,81.985,732.0,754.0,6.1104771527666,748.0,1.0,8.0,1.7798359733284477,4.0,Московская область,Московская область,372279.99,422591.99,397774.0,332128.0,235685.0,129974.0,145305.99,53028.0,18600.0,87617.0,104306.0,100703.0,80142.99,53832.0,32373.0,38010.0,15496.0,7393.99,Московская область,Московская область,70.59,64.3,25.0,77.09,90.7,Московская область,TRUE,1946.0,2461.0,2719.0,3093.0,3190.0,3110.0,3062.0,3460.0,3598.0,3631.0,3787.0,3774.0,3677.0,3553.0,3483.0,3921.0,3770.0,3640.0,3412.0,3317.0,3021.0,2623.0,2680.0,2638.0,2335.0,2051.0,Московская область,74917053.3,491239872.5,55218484.7,2072849.2,8699863.99,31583898.1,14793226.3,1112479.49,65370758.1,24020902.5,26299401.8,495398.1,6015671.1,5131389.59,7260135.5,7352593.7,6640124.9,Московская область,1317385.0,140469.0,,,,,,,,,,,,Московская область,Московская область,610048.4,639616.2,,2.5208346873882605e-13,,,0.0,,10,Московская область,1056115.0,849949.0,206166.0,0.0
844,844,801,57.1446,31.1833,Холм,0.533581063804351,3829.0,Северо-Западный,Новгородская область,10.97,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.3862943611198906,-2.14,4.71,2.0440571234213403,2.0,52.43,95.86,12.602256298358798,87.29,739.0,763.0,7.3277034666556835,754.0,2.0,5.0,1.1872336794093274,3.0,Новгородская область,Новгородская область,25057.0,29820.99,31966.99,27233.99,17941.99,9271.0,10290.0,4000.0,1453.0,10954.0,14623.0,15408.0,12659.99,8698.0,5282.0,7005.0,3538.0,1424.0,Новгородская область,Новгородская область,61.8,48.3,23.9,69.0,86.3,Новгородская область,TRUE,269.0,331.0,366.0,376.0,420.0,457.0,442.0,654.0,620.0,545.0,531.0,503.0,496.0,463.0,451.0,444.0,438.0,432.0,390.0,375.0,354.0,350.0,328.0,307.0,284.0,263.0,Новгородская область,3163983.6,32208843.5,3768519.0,135428.5,705645.7,3963978.49,1376470.5,92764.7,3115847.8,2178354.7,3878191.8,272127.8,412589.7,313818.9,617853.6,263874.2,577670.0,Новгородская область,108212.0,22181.0,,,,,,,,,,,,Новгородская область,Новгородская область,29494.0,28061.6,,2.1087498314244531e-13,,,0.0,,28,Новгородская область,103185.0,66160.0,37025.0,0.0
845,845,802,56.25412339999999,37.990810700000004,Хотьково,0.60172244801276,21612.0,Центральный,Московская область,169.08,0.0,0.01,1.0,,,,,,,,,,,,,119.0,0.0,10.0,109.0,8.0,0.0,0.0,8.0,4.718498871295094,-3.57,7.14,2.5524340648041064,4.29,60.86,93.43,9.371006054995304,81.985,732.0,754.0,6.1104771527666,748.0,1.0,8.0,1.7798359733284477,4.0,Московская область,Московская область,372279.99,422591.99,397774.0,332128.0,235685.0,129974.0,145305.99,53028.0,18600.0,87617.0,104306.0,100703.0,80142.99,53832.0,32373.0,38010.0,15496.0,7393.99,Московская область,Московская область,70.59,64.3,25.0,77.09,90.7,Московская область,TRUE,1946.0,2461.0,2719.0,3093.0,3190.0,3110.0,3062.0,3460.0,3598.0,3631.0,3787.0,3774.0,3677.0,3553.0,3483.0,3921.0,3770.0,3640.0,3412.0,3317.0,3021.0,2623.0,2680.0,2638.0,2335.0,2051.0,Московская область,74917053.3,491239872.5,55218484.7,2072849.2,8699863.99,31583898.1,14793226.3,1112479.49,65370758.1,24020902.5,26299401.8,495398.1,6015671.1,5131389.59,7260135.5,7352593.7,6640124.9,Московская область,1317385.0,140469.0,,,,,,,,,,,,Московская область,Московская область,610048.4,639616.2,,,7.986335593192322e-05,,,0.0,10,Московская область,1056115.0,849949.0,206166.0,0.0
846,846,803,55.8661072,47.473703,Цивильск,0.5848104707688321,13478.0,Приволжский,Чувашия,67.27,34.7,422.0,0.08,1.0,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,-1.57,5.86,2.1422113630100843,2.71,66.57,98.83,10.116327114408383,84.0,734.0,762.0,8.236388482708604,753.0,1.0,9.0,2.1865389045137933,5.0,Республика Чувашия,Республика Чувашия,45837.0,52383.0,50569.0,40031.0,25520.99,13701.0,13546.0,5172.0,2151.0,36842.99,40448.0,36911.0,27246.99,17318.0,11813.0,14750.0,8001.0,2724.0,Чувашская Республика - Чувашия,Чувашская Республика - Чувашия,62.3,41.2,32.4,68.4,85.9,Чувашская Республика - Чувашия,TRUE,431.0,456.0,526.0,732.0,957.0,1184.0,886.0,995.0,1062.0,997.0,1148.0,954.0,1084.0,1054.0,1052.0,994.0,1087.0,1032.0,939.0,907.0,811.0,729.0,715.0,647.0,606.0,540.0,Чувашская Республика - Чувашия,5989574.8,48212637.9,6405276.1,266485.39,758948.6,7286455.8,1103205.39,104197.5,4063295.4,3491114.9,3570215.6,343485.6,598229.0,265350.0,522183.49,914119.0,707333.6,Чувашская Республика - Чувашия,133295.0,33412.0,,,,,,,,,,,,Республика Чувашия,Республика Чувашия,66349.1,68861.4,,1.641532537492653e-14,,,0.0,,51,Чувашия,169455.0,89861.0,79594.0,0.0
847,847,804,47.650585,42.098232,Цимлянск,0.586456293514185,15029.0,Южный,Ростовская область,41.87,15.3,643.0,0.05,2.0,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,3.29,15.29,3.5123331005933665,11.29,42.0,76.86,10.147926506481623,66.43,753.0,765.0,3.6384193323605762,760.0,1.0,5.0,1.3345232785352157,3.0,Ростовская область,Ростовская область,165850.0,196520.99,191840.99,172330.0,119397.99,72029.0,82917.99,26453.99,11798.0,87358.99,107964.99,100362.99,80691.0,50455.0,34810.0,39256.0,11841.99,5732.0,Ростовская область,Ростовская область,63.5,48.2,25.0,69.2,85.7,Ростовская область,TRUE,1440.0,1573.0,1843.0,1970.0,2134.0,2222.0,2254.0,2913.0,3196.0,3251.0,3432.0,3487.0,3622.0,3509.0,3121.0,3248.0,3175.0,3044.0,3020.0,185.0,2542.0,2235.0,1981.0,1940.0,1691.0,1712.0,Ростовская область,40710308.2,214509695.0,26070934.2,1119143.29,890382.7,29732454.2,6058792.0,617009.5,11711900.19,17022161.6,15981185.89,863749.7,4006867.5,2263252.49,2192022.9,2764336.5,567561.4,Ростовская область,556464.0,123387.99,,,,,,,,,,,,Ростовская область,Ростовская область,231363.8,243726.6,,3.796537716645664e-14,,,0.0,,37,Ростовская область,665244.0,455615.0,209629.0,0.0
848,848,805,56.7787468,54.150070400000004,Чайковский,0.599419170824627,82933.0,Приволжский,Пермский край,16.33,20.0,520.0,0.04,1.0,45.0,12.0,88.0,99.0,19.0,34.0,77.0,38.0,174.0,86.0,127.0,13.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,2.5649493574615367,-8.0,4.29,3.2023000662470267,0.14,62.14,100.0,10.673866528426645,84.71,733.0,766.0,9.37981622319715,753.0,2.0,8.0,2.1313979316066587,6.0,Пермский край,Пермский край,109633.0,126671.0,127055.99,113582.99,75359.99,38446.0,43804.99,16859.99,7061.0,41458.99,51333.0,49788.0,39331.99,22166.0,10518.99,12839.0,5628.0,2255.0,Пермский край,Пермский край,57.3,33.4,24.6,63.8,82.9,Пермский край,TRUE,1149.0,1518.0,1777.0,2624.0,3224.0,3942.0,3329.0,3221.0,3848.0,3399.0,3175.0,2733.0,851.0,3048.0,3200.0,2827.0,2953.0,2757.0,2754.0,2340.0,2149.0,2114.0,2029.0,2229.0,2034.0,1953.0,Пермский край,15714717.59,151610365.5,22436682.79,566312.6,3114004.7,18562271.09,16870225.0,174571.1,12586672.0,9521411.0,10608328.2,405688.1,2852667.1,1149574.5,1046162.89,5738725.9,3103465.8,Пермский край,470135.99,73201.99,,,,,,,,,,,,Пермский край,Пермский край,279091.4,295492.3,,1.4805106688496481e-12,,,0.0,,52,Пермский край,356153.0,273248.0,82905.0,0.0
849,849,806,52.981285,49.711193,Чапаевск,0.584671314242403,72689.0,Приволжский,Самарская область,59.58,42.6,1353.0,0.03,1.0,107.0,199.0,71.0,15.0,161.0,231.0,192.0,100.0,7.0,131.0,87.0,14.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,2.7080502011022096,-0.86,6.71,2.5861167800391383,2.0,60.29,92.43,9.213530784873381,82.0,748.0,771.0,8.105259903003592,762.0,2.0,6.0,1.3522468075656264,3.0,Самарская область,Самарская область,151269.0,173448.99,172751.0,158544.0,112221.99,60288.99,63722.99,21285.0,10240.99,42977.0,52046.99,48418.99,40150.0,26846.99,16729.0,18361.0,6534.99,3330.99,Самарская область,Самарская область,67.5,59.5,27.5,74.4,88.9,Самарская область,TRUE,1196.0,1242.0,1437.0,1793.0,2253.0,2585.0,2763.0,2813.0,2890.0,2925.0,2440.0,2432.0,2230.0,2421.0,2535.0,2518.0,2647.0,2754.0,2490.0,2525.0,2689.0,3072.0,2806.0,2480.0,2471.0,2118.0,Самарская область,13346140.3,166823891.79,16484618.69,819578.9,2024449.4,24045614.1,7448017.0,298908.5,18081821.79,16128801.49,11561502.8,186396.1,2124707.5,1453653.0,1403053.3,2258127.4,1639336.5,Самарская область,646095.0,48390.0,,,,,,,,,,,,Самарская область,Самарская область,244843.0,301322.7,,,0.00023557898968908984,,,0.0,57,Самарская область,498830.0,395276.0,103554.0,0.0
850,850,807,53.243015,39.966801000000004,Чаплыгин,0.5800438207963959,12656.0,Центральный,Липецкая область,47.73,35.1,400.0,0.0,,,,,,,,,,,,,10.0,0.0,3.0,7.0,3.0,0.0,0.0,3.0,2.079441541679836,-3.0,11.86,3.707354980627152,6.0,56.0,97.14,11.994169218336685,78.71,739.0,753.0,5.302290610131206,750.0,3.0,9.0,1.8695555876298773,6.0,Липецкая область,Липецкая область,45386.0,54424.0,55148.0,45661.0,30118.99,17557.0,18116.0,6382.0,2599.0,28061.99,34590.99,33937.99,25506.0,17389.0,11661.99,13585.0,6242.0,2696.0,Липецкая область,Липецкая область,66.2,59.1,20.0,74.59,91.6,Липецкая область,TRUE,428.0,494.0,646.0,730.0,761.0,724.0,857.0,993.0,1023.0,948.0,982.0,936.0,831.0,850.0,877.0,943.0,902.0,724.0,680.0,597.0,557.0,541.0,508.0,468.0,379.0,403.0,Липецкая область,10546917.89,63055601.7,7862128.7,252964.59,671094.6,8452631.29,1998929.2,127118.6,4120098.29,4374628.09,4686902.4,235346.1,1130855.19,579045.69,801384.69,914257.39,473280.59,Липецкая область,197644.0,61894.99,,,,,,,,,,,,Липецкая область,Липецкая область,59242.9,62388.1,,1.9287612336583552e-13,0.00042149857048000056,,0.0,0.0,9,Липецкая область,186636.0,111503.0,75133.0,0.0
851,851,808,54.97779499999999,60.37009000000001,Чебаркуль,0.598468750996432,43405.0,Уральский,Челябинская область,39.74,24.5,849.0,0.06,2.0,,,,,,,,,,,,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.7080502011022096,-6.5,4.14,3.214621654402331,1.14,41.43,92.71,15.360456187422109,66.14,732.0,759.0,8.095854318282685,748.0,2.0,8.0,1.6676187756655838,5.0,Челябинская область,Челябинская область,161067.99,187429.0,188328.0,169555.0,113393.99,60719.99,71680.99,25796.99,11646.0,36988.0,48202.0,48792.99,37635.99,22131.0,12140.99,15151.0,5420.0,2257.0,Челябинская область,Челябинская область,68.4,57.6,30.1,75.7,91.7,Челябинская область,TRUE,1013.0,1230.0,1312.0,1413.0,1534.0,1635.0,1770.0,1829.0,2912.0,2945.0,2861.0,2828.0,3118.0,2880.0,2658.0,3080.0,2950.0,2940.0,2888.0,2583.0,2434.0,2102.0,2005.0,2233.0,2041.0,1876.0,Челябинская область,18028947.5,151220942.69,15237944.6,739252.7,2062333.5,22673236.29,2765897.4,265197.8,13923243.7,10467922.19,11988327.69,365513.4,2566715.7,1646040.4,2108511.7,5216405.5,1519721.0,Челябинская область,561445.0,41636.99,,,,,,,,,,,,Челябинская область,Челябинская область,136178.9,137396.4,,1.4508670208757493e-12,8.381610289954179e-05,,0.0,0.0,66,Челябинская область,505443.0,419136.0,86307.0,0.0
852,852,809,56.1307195,47.2449597,Чебоксары,0.6418426824094791,447929.0,Приволжский,Чувашия,67.27,34.7,422.0,0.08,1.0,20.0,31.0,24.0,19.0,132.0,18.0,13.0,136.0,31.0,33.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,-1.57,5.86,2.1422113630100843,2.71,66.57,98.83,10.116327114408383,84.0,734.0,762.0,8.236388482708604,753.0,1.0,9.0,2.1865389045137933,5.0,Республика Чувашия,Республика Чувашия,45837.0,52383.0,50569.0,40031.0,25520.99,13701.0,13546.0,5172.0,2151.0,36842.99,40448.0,36911.0,27246.99,17318.0,11813.0,14750.0,8001.0,2724.0,Чувашская Республика - Чувашия,Чувашская Республика - Чувашия,62.3,41.2,32.4,68.4,85.9,Чувашская Республика - Чувашия,TRUE,431.0,456.0,526.0,732.0,957.0,1184.0,886.0,995.0,1062.0,997.0,1148.0,954.0,1084.0,1054.0,1052.0,994.0,1087.0,1032.0,939.0,907.0,811.0,729.0,715.0,647.0,606.0,540.0,Чувашская Республика - Чувашия,5989574.8,48212637.9,6405276.1,266485.39,758948.6,7286455.8,1103205.39,104197.5,4063295.4,3491114.9,3570215.6,343485.6,598229.0,265350.0,522183.49,914119.0,707333.6,Чувашская Республика - Чувашия,133295.0,33412.0,,,,,,,,,,,,Республика Чувашия,Республика Чувашия,66349.1,68861.4,0.003997670323032039,4.042087293111782e-12,0.0017566119632857415,0.0,0.0,1.0,51,Чувашия,169455.0,89861.0,79594.0,0.0
853,853,810,55.15984079999999,61.4025547,Челябинск,0.665910992005991,31916.0,Уральский,Челябинская область,39.74,24.5,849.0,0.06,2.0,206.0,240.0,220.0,166.0,200.0,99.0,90.0,72.0,93.0,228.0,97.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.7080502011022096,-6.5,4.14,3.214621654402331,1.14,41.43,92.71,15.360456187422109,66.14,732.0,759.0,8.095854318282685,748.0,2.0,8.0,1.6676187756655838,5.0,Челябинская область,Челябинская область,161067.99,187429.0,188328.0,169555.0,113393.99,60719.99,71680.99,25796.99,11646.0,36988.0,48202.0,48792.99,37635.99,22131.0,12140.99,15151.0,5420.0,2257.0,Челябинская область,Челябинская область,68.4,57.6,30.1,75.7,91.7,Челябинская область,TRUE,1013.0,1230.0,1312.0,1413.0,1534.0,1635.0,1770.0,1829.0,2912.0,2945.0,2861.0,2828.0,3118.0,2880.0,2658.0,3080.0,2950.0,2940.0,2888.0,2583.0,2434.0,2102.0,2005.0,2233.0,2041.0,1876.0,Челябинская область,18028947.5,151220942.69,15237944.6,739252.7,2062333.5,22673236.29,2765897.4,265197.8,13923243.7,10467922.19,11988327.69,365513.4,2566715.7,1646040.4,2108511.7,5216405.5,1519721.0,Челябинская область,561445.0,41636.99,,,,,,,,,,,,Челябинская область,Челябинская область,136178.9,137396.4,0.008999290634860456,3.268024888951909e-11,0.0057330655385284795,1.0,0.0,1.0,66,Челябинская область,505443.0,419136.0,86307.0,0.0
854,854,811,53.148433999999995,103.070145,Черемхово,0.41,52650.0,Сибирский,Иркутская область,3.13,26.5,633.0,0.0,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,-13.43,3.43,4.899711653323519,-7.71,47.14,90.57,11.957377200866814,62.43,718.0,736.0,5.138093031466049,727.0,2.0,6.0,1.3522468075656269,4.0,Иркутская область,Иркутская область,100605.0,115913.99,114705.99,100189.0,64159.99,35679.0,38692.0,13317.99,5149.0,30248.99,37142.0,36447.99,27850.0,14856.0,7837.0,9090.0,3619.0,1333.0,Иркутская область,Иркутская область,62.3,43.9,29.5,68.0,84.9,Иркутская область,TRUE,1078.0,1253.0,1488.0,1569.0,1464.0,1512.0,2522.0,3373.0,3614.0,3902.0,3290.0,3256.0,3140.0,3126.0,3159.0,3439.0,3576.0,3351.0,3688.0,3700.0,3341.0,3365.0,2954.0,2875.0,2615.0,2324.0,Иркутская область,9109693.4,99686724.7,16636875.39,494925.0,1479870.8,16930257.99,2121695.79,241093.2,10427725.39,7502084.69,7057327.7,373311.3,1840103.4,809961.7,2275095.6,2081366.7,1395371.4,Иркутская область,321450.99,18080.0,,,,,,,,,,,,Иркутская область,Иркутская область,134405.2,133269.7,,,0.00015116174640893683,,,0.0,74,Иркутская область,294539.0,239184.0,55355.0,0.0
855,855,812,54.226101,83.370468,Черепаново,0.59211603763707,19346.0,Сибирский,Новосибирская область,15.65,20.4,570.0,0.18,5.0,,,,,,,,,,,,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.302585092994046,-14.57,3.14,4.8445105900537415,-3.14,56.71,85.29,7.689909405621544,76.86,747.0,764.0,5.423054841094989,755.0,2.0,7.0,1.2798809468443686,5.0,Новосибирская область,Новосибирская область,119726.99,141224.0,145730.99,121439.99,82396.99,43367.99,51087.0,19713.99,8286.0,35398.0,47600.99,49746.99,36342.99,20865.99,11131.0,13873.0,5925.0,2473.0,Новосибирская область,Новосибирская область,62.2,42.7,29.7,68.5,84.9,Новосибирская область,TRUE,1229.0,1762.0,2111.0,2851.0,3377.0,3594.0,3446.0,3575.0,3799.0,3751.0,3594.0,3678.0,3803.0,3774.0,3647.0,3501.0,3599.0,3508.0,3467.0,3412.0,3120.0,2935.0,2903.0,2906.0,2698.0,2674.0,Новосибирская область,12546535.6,151579570.79,19831122.7,933794.3,2322478.39,23841526.7,3698699.09,481399.8,15333970.6,10271735.5,16621425.6,400485.8,2725633.6,1534449.3,3160497.0,4108498.99,2198331.89,Новосибирская область,511730.99,93317.99,,,,,,,,,,,,Новосибирская область,Новосибирская область,250277.0,249765.5,,,8.2281708266136e-06,,,0.0,76,Новосибирская область,384279.0,300559.0,83720.0,0.0
856,856,813,59.128696,37.916389,Череповец,0.613757068693384,312311.0,Северо-Западный,Вологодская область,8.08,22.1,257.0,0.0,,89.0,211.0,89.0,64.0,84.0,112.0,60.0,37.0,51.0,103.0,35.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0986122886681096,-5.43,3.14,2.2514657659485064,1.57,64.71,95.0,8.260845569541265,89.33,729.0,755.0,7.905392975383225,746.0,2.0,6.0,1.4040757000349275,3.0,Вологодская область,Вологодская область,46815.0,56761.0,58041.99,48571.0,29803.99,15808.0,17177.99,6876.0,2487.0,22578.99,29890.99,30722.99,23306.0,13148.0,7101.0,9502.0,5107.0,1983.0,Вологодская область,Вологодская область,58.3,32.1,31.7,64.9,83.9,Вологодская область,TRUE,238.0,332.0,395.0,384.0,609.0,674.0,607.0,645.0,780.0,783.0,654.0,677.0,690.0,633.0,564.0,575.0,608.0,540.0,549.0,506.0,482.0,387.0,389.0,354.0,282.0,252.0,Вологодская область,5689278.7,55810874.99,7935944.7,268190.9,623674.5,7241373.8,1344296.8,120783.0,5290462.2,3111337.5,4863416.4,583876.69,845699.2,458786.0,775042.3,1863762.39,564628.0,Вологодская область,185839.0,40364.0,,,,,,,,,,,,Вологодская область,Вологодская область,56030.5,56837.0,0.000452802710948037,,0.0017701533069765059,0.0,,1.0,24,Вологодская область,167313.0,110805.0,56508.0,0.0
